"Date","Price","Open","High","Low","Vol.","Change %"
"2002-12-05","906.50","917.60","921.50","905.90","","-1.21%"
"2002-12-04","917.60","920.80","925.20","909.50","","-0.35%"
"2002-12-03","920.80","934.50","934.50","918.70","","-1.47%"
"2002-12-02","934.50","936.30","954.30","927.70","","-0.19%"
"2002-11-29","936.30","938.90","941.80","935.60","","-0.28%"
"2002-11-27","938.90","913.30","940.40","913.30","","2.80%"
"2002-11-26","913.30","932.90","932.90","912.10","","-2.10%"
"2002-11-25","932.90","930.50","937.10","923.30","","0.26%"
"2002-11-22","930.50","933.80","937.30","928.40","","-0.35%"
"2002-11-21","933.80","914.10","935.10","914.10","","2.16%"
"2002-11-20","914.10","896.70","915.00","894.90","","1.94%"
"2002-11-19","896.70","900.40","905.50","893.10","","-0.41%"
"2002-11-18","900.40","909.80","915.90","899.50","","-1.03%"
"2002-11-15","909.80","904.30","910.20","895.40","","0.61%"
"2002-11-14","904.30","882.50","904.30","882.50","","2.47%"
"2002-11-13","882.50","883.00","892.50","872.00","","-0.06%"
"2002-11-12","883.00","876.20","894.30","876.20","","0.78%"
"2002-11-11","876.20","894.70","894.70","874.60","","-2.07%"
"2002-11-08","894.70","902.60","910.10","891.60","","-0.88%"
"2002-11-07","902.60","923.80","923.80","898.70","","-2.29%"
"2002-11-06","923.80","915.40","925.70","905.00","","0.92%"
"2002-11-05","915.40","908.40","915.80","904.90","","0.77%"
"2002-11-04","908.40","901.00","924.60","901.00","","0.82%"
"2002-11-01","901.00","885.80","903.40","877.70","","1.72%"
"2002-10-31","885.80","890.70","898.80","879.80","","-0.55%"
"2002-10-30","890.70","882.10","895.30","879.20","","0.97%"
"2002-10-29","882.10","890.20","890.60","867.90","","-0.91%"
"2002-10-28","890.20","897.60","907.40","886.10","","-0.82%"
"2002-10-25","897.60","882.50","897.70","877.00","","1.71%"
"2002-10-24","882.50","896.10","902.90","879.00","","-1.52%"
"2002-10-23","896.10","890.20","896.10","873.80","","0.66%"
"2002-10-22","890.20","899.70","899.70","882.40","","-1.06%"
"2002-10-21","899.70","884.40","900.70","873.10","","1.73%"
"2002-10-18","884.40","879.20","886.70","866.60","","0.59%"
"2002-10-17","879.20","860.00","885.40","860.00","","2.23%"
"2002-10-16","860.00","881.30","881.30","856.30","","-2.42%"
"2002-10-15","881.30","841.40","881.30","841.40","","4.74%"
"2002-10-14","841.40","835.30","844.40","828.40","","0.73%"
"2002-10-11","835.30","803.90","843.30","803.90","","3.91%"
"2002-10-10","803.90","776.80","806.50","768.60","","3.49%"
"2002-10-09","776.80","798.50","798.50","775.80","","-2.72%"
"2002-10-08","798.50","785.30","808.90","779.50","","1.68%"
"2002-10-07","785.30","800.60","808.20","783.00","","-1.91%"
"2002-10-04","800.60","819.00","825.90","794.10","","-2.25%"
"2002-10-03","819.00","827.90","840.00","817.20","","-1.08%"
"2002-10-02","827.90","843.80","851.90","826.50","","-2.36%"
"2002-10-01","847.90","815.30","847.90","812.80","","4.00%"
"2002-09-30","815.30","827.40","827.40","800.20","","-1.46%"
"2002-09-27","827.40","855.00","855.00","826.80","","-3.23%"
"2002-09-26","855.00","839.70","856.60","839.70","","1.82%"
"2002-09-25","839.70","819.30","844.20","818.50","","2.49%"
"2002-09-24","819.30","833.70","833.70","817.40","","-1.73%"
"2002-09-23","833.70","845.40","845.40","825.80","","-1.38%"
"2002-09-20","845.40","843.30","849.30","839.10","","0.25%"
"2002-09-19","843.30","869.50","869.50","843.10","","-3.01%"
"2002-09-18","869.50","873.50","878.50","857.40","","-0.46%"
"2002-09-17","873.50","891.10","902.70","872.40","","-1.98%"
"2002-09-16","891.10","889.80","891.80","878.90","","0.15%"
"2002-09-13","889.80","886.90","892.80","877.00","","0.33%"
"2002-09-12","886.90","909.50","909.50","884.80","","-2.48%"
"2002-09-11","909.50","910.60","924.00","908.50","","-0.01%"
"2002-09-10","909.60","903.00","909.90","900.50","","0.73%"
"2002-09-09","903.00","893.90","907.30","882.90","","1.02%"
"2002-09-06","893.90","879.10","899.10","879.10","","1.68%"
"2002-09-05","879.10","893.40","893.40","870.50","","-1.60%"
"2002-09-04","893.40","878.00","896.10","875.70","","1.75%"
"2002-09-03","878.00","916.10","916.10","877.50","","-4.16%"
"2002-08-30","916.10","917.80","928.10","910.20","","-0.19%"
"2002-08-29","917.80","917.90","924.60","903.30","","-0.01%"
"2002-08-28","917.90","934.80","934.80","913.20","","-1.81%"
"2002-08-27","934.80","948.00","955.80","930.40","","-1.39%"
"2002-08-26","948.00","940.90","950.80","930.40","","0.75%"
"2002-08-23","940.90","962.70","962.70","937.20","","-2.26%"
"2002-08-22","962.70","949.40","965.00","946.40","","1.40%"
"2002-08-21","949.40","937.40","951.60","931.30","","1.28%"
"2002-08-20","937.40","950.70","950.70","931.90","","-1.40%"
"2002-08-19","950.70","928.80","951.20","927.20","","2.36%"
"2002-08-16","928.80","930.20","935.40","916.20","","-0.15%"
"2002-08-15","930.20","919.60","933.30","918.20","","1.15%"
"2002-08-14","919.60","884.20","920.20","876.20","","4.00%"
"2002-08-13","884.20","903.80","911.70","883.60","","-2.17%"
"2002-08-12","903.80","908.60","908.60","892.40","","-0.53%"
"2002-08-09","908.60","905.50","914.00","890.80","","0.34%"
"2002-08-08","905.50","876.80","905.80","875.20","","3.27%"
"2002-08-07","876.80","859.60","878.70","854.10","","2.00%"
"2002-08-06","859.60","834.60","874.40","834.60","","3.00%"
"2002-08-05","834.60","864.20","864.20","833.40","","-3.43%"
"2002-08-02","864.20","884.70","884.70","854.00","","-2.32%"
"2002-08-01","884.70","911.60","911.60","882.60","","-2.95%"
"2002-07-31","911.60","902.80","911.60","889.90","","0.97%"
"2002-07-30","902.80","899.00","909.80","884.70","","0.42%"
"2002-07-29","899.00","852.80","899.00","852.80","","5.42%"
"2002-07-26","852.80","838.70","852.90","835.90","","1.68%"
"2002-07-25","838.70","843.40","853.80","816.10","","-0.56%"
"2002-07-24","843.40","797.70","844.30","775.70","","5.73%"
"2002-07-23","797.70","819.90","827.70","796.10","","-2.71%"
"2002-07-22","819.90","847.80","854.10","813.30","","-3.29%"
"2002-07-19","847.80","864.10","881.60","842.10","","-3.83%"
"2002-07-18","881.60","906.00","907.80","880.60","","-2.69%"
"2002-07-17","906.00","901.00","926.50","895.00","","0.55%"
"2002-07-16","901.00","917.90","918.60","897.10","","-1.84%"
"2002-07-15","917.90","921.40","921.40","876.50","","-0.38%"
"2002-07-12","921.40","927.40","934.30","913.70","","-0.65%"
"2002-07-11","927.40","920.50","929.20","900.90","","0.75%"
"2002-07-10","920.50","952.80","956.30","920.30","","-3.39%"
"2002-07-09","952.80","977.00","979.60","951.70","","-2.48%"
"2002-07-08","977.00","989.00","993.60","972.90","","-1.21%"
"2002-07-05","989.00","965.80","989.10","954.00","","3.67%"
"2002-07-03","954.00","948.10","954.30","934.90","","0.62%"
"2002-07-02","948.10","968.60","968.60","945.50","","-2.12%"
"2002-07-01","968.60","989.80","994.50","967.40","","-2.14%"
"2002-06-28","989.80","990.60","1,001.80","988.30","","-0.08%"
"2002-06-27","990.60","973.50","990.70","963.70","","1.76%"
"2002-06-26","973.50","976.10","977.40","952.90","","-0.27%"
"2002-06-25","976.10","992.70","1,005.90","974.20","","-1.67%"
"2002-06-24","992.70","989.10","1,002.10","970.90","","0.36%"
"2002-06-21","989.10","1,006.30","1,006.30","985.60","","-1.71%"
"2002-06-20","1,006.30","1,020.00","1,023.30","1,004.60","","-1.34%"
"2002-06-19","1,020.00","1,037.10","1,037.60","1,017.90","","-1.65%"
"2002-06-18","1,037.10","1,036.20","1,040.80","1,030.90","","0.09%"
"2002-06-17","1,036.20","1,007.30","1,036.20","1,007.30","","2.87%"
"2002-06-14","1,007.30","1,009.60","1,009.60","981.60","","-0.23%"
"2002-06-13","1,009.60","1,020.30","1,023.50","1,008.10","","-1.05%"
"2002-06-12","1,020.30","1,013.60","1,021.90","1,002.60","","0.66%"
"2002-06-11","1,013.60","1,030.70","1,039.00","1,012.90","","-1.66%"
"2002-06-10","1,030.70","1,027.50","1,038.20","1,025.50","","0.31%"
"2002-06-07","1,027.50","1,029.20","1,033.00","1,012.50","","-0.17%"
"2002-06-06","1,029.20","1,049.90","1,049.90","1,026.90","","-1.97%"
"2002-06-05","1,049.90","1,040.70","1,050.10","1,038.80","","0.88%"
"2002-06-04","1,040.70","1,040.70","1,046.10","1,030.50","","0.00%"
"2002-06-03","1,040.70","1,067.10","1,070.70","1,039.90","","-2.47%"
"2002-05-31","1,067.10","1,064.70","1,079.90","1,064.70","","0.23%"
"2002-05-30","1,064.70","1,067.70","1,069.50","1,054.30","","-0.28%"
"2002-05-29","1,067.70","1,074.50","1,074.80","1,067.70","","-0.63%"
"2002-05-28","1,074.50","1,083.80","1,086.00","1,070.30","","-0.86%"
"2002-05-24","1,083.80","1,097.10","1,097.10","1,082.20","","-1.21%"
"2002-05-23","1,097.10","1,086.00","1,097.10","1,080.50","","1.02%"
"2002-05-22","1,086.00","1,079.90","1,086.00","1,075.60","","0.56%"
"2002-05-21","1,079.90","1,091.90","1,099.50","1,079.10","","-1.10%"
"2002-05-20","1,091.90","1,106.60","1,106.60","1,090.60","","-1.33%"
"2002-05-17","1,106.60","1,098.20","1,106.60","1,096.80","","0.76%"
"2002-05-16","1,098.20","1,091.10","1,099.30","1,089.20","","0.65%"
"2002-05-15","1,091.10","1,097.30","1,104.20","1,088.90","","-0.57%"
"2002-05-14","1,097.30","1,074.60","1,097.70","1,074.60","","2.11%"
"2002-05-13","1,074.60","1,055.00","1,074.80","1,053.90","","1.86%"
"2002-05-10","1,055.00","1,073.00","1,075.40","1,053.90","","-1.68%"
"2002-05-09","1,073.00","1,088.80","1,088.80","1,072.20","","-1.45%"
"2002-05-08","1,088.80","1,049.50","1,088.90","1,049.50","","3.74%"
"2002-05-07","1,049.50","1,052.70","1,058.70","1,049.00","","-0.30%"
"2002-05-06","1,052.70","1,073.40","1,075.90","1,052.70","","-1.93%"
"2002-05-03","1,073.40","1,084.60","1,084.60","1,068.90","","-1.03%"
"2002-05-02","1,084.60","1,086.50","1,091.40","1,079.50","","-0.17%"
"2002-05-01","1,086.50","1,076.90","1,088.30","1,065.30","","0.89%"
"2002-04-30","1,076.90","1,065.50","1,082.60","1,063.50","","1.07%"
"2002-04-29","1,065.50","1,076.30","1,079.00","1,063.60","","-1.00%"
"2002-04-26","1,076.30","1,091.50","1,096.80","1,076.30","","-1.39%"
"2002-04-25","1,091.50","1,093.10","1,094.40","1,084.80","","-0.15%"
"2002-04-24","1,093.10","1,101.00","1,108.50","1,092.50","","-0.72%"
"2002-04-23","1,101.00","1,107.80","1,111.20","1,098.90","","-0.61%"
"2002-04-22","1,107.80","1,125.20","1,125.20","1,105.60","","-1.55%"
"2002-04-19","1,125.20","1,124.50","1,128.80","1,122.70","","0.06%"
"2002-04-18","1,124.50","1,126.10","1,130.50","1,109.50","","-0.14%"
"2002-04-17","1,126.10","1,128.40","1,132.90","1,123.40","","-0.20%"
"2002-04-16","1,128.40","1,102.50","1,129.40","1,102.50","","2.35%"
"2002-04-15","1,102.50","1,111.00","1,114.90","1,099.40","","-0.77%"
"2002-04-12","1,111.00","1,103.70","1,112.80","1,102.70","","0.66%"
"2002-04-11","1,103.70","1,130.50","1,130.50","1,102.40","","-2.37%"
"2002-04-10","1,130.50","1,119.10","1,131.80","1,118.40","","1.14%"
"2002-04-09","1,117.80","1,125.50","1,128.30","1,116.70","","-0.67%"
"2002-04-08","1,125.30","1,122.70","1,125.40","1,111.80","","0.23%"
"2002-04-05","1,122.70","1,127.70","1,133.30","1,119.50","","-0.32%"
"2002-04-04","1,126.30","1,125.00","1,130.50","1,120.10","","0.08%"
"2002-04-03","1,125.40","1,137.50","1,138.80","1,119.70","","-1.00%"
"2002-04-02","1,136.80","1,143.00","1,143.00","1,135.70","","-0.85%"
"2002-04-01","1,146.50","1,146.00","1,147.80","1,132.90","","-0.08%"
"2002-03-28","1,147.40","1,146.30","1,154.50","1,144.60","","0.24%"
"2002-03-27","1,144.60","1,137.50","1,147.00","1,135.30","","0.54%"
"2002-03-26","1,138.50","1,131.60","1,147.00","1,131.60","","0.58%"
"2002-03-25","1,131.90","1,149.30","1,151.00","1,131.90","","-1.46%"
"2002-03-22","1,148.70","1,153.30","1,156.50","1,144.60","","-0.42%"
"2002-03-21","1,153.60","1,151.50","1,155.10","1,139.90","","0.16%"
"2002-03-20","1,151.80","1,170.20","1,170.20","1,151.60","","-1.58%"
"2002-03-19","1,170.30","1,165.50","1,173.90","1,165.50","","0.41%"
"2002-03-18","1,165.50","1,166.20","1,172.70","1,159.10","","-0.06%"
"2002-03-15","1,166.20","1,153.50","1,166.50","1,153.50","","1.14%"
"2002-03-14","1,153.00","1,154.20","1,157.80","1,151.10","","-0.10%"
"2002-03-13","1,154.10","1,163.00","1,164.30","1,151.00","","-0.99%"
"2002-03-12","1,165.60","1,168.30","1,168.30","1,154.30","","-0.23%"
"2002-03-11","1,168.30","1,164.00","1,173.00","1,159.60","","0.34%"
"2002-03-08","1,164.30","1,161.10","1,172.80","1,159.80","","0.59%"
"2002-03-07","1,157.50","1,164.70","1,167.90","1,150.70","","-0.46%"
"2002-03-06","1,162.80","1,145.90","1,165.30","1,145.10","","1.46%"
"2002-03-05","1,146.10","1,153.00","1,157.70","1,144.80","","-0.67%"
"2002-03-04","1,153.80","1,130.90","1,153.80","1,130.90","","1.94%"
"2002-03-01","1,131.80","1,108.70","1,131.80","1,108.70","","2.27%"
"2002-02-28","1,106.70","1,110.80","1,121.60","1,106.70","","-0.29%"
"2002-02-27","1,109.90","1,111.20","1,123.10","1,102.30","","0.05%"
"2002-02-26","1,109.40","1,110.30","1,115.00","1,101.70","","0.00%"
"2002-02-25","1,109.40","1,090.80","1,112.70","1,089.80","","1.80%"
"2002-02-22","1,089.80","1,078.20","1,093.90","1,074.40","","0.81%"
"2002-02-21","1,081.00","1,094.30","1,101.50","1,080.20","","-1.55%"
"2002-02-20","1,098.00","1,084.70","1,098.30","1,074.40","","1.36%"
"2002-02-19","1,083.30","1,102.20","1,102.20","1,082.20","","-1.89%"
"2002-02-15","1,104.20","1,116.70","1,117.10","1,103.20","","-1.10%"
"2002-02-14","1,116.50","1,118.50","1,124.70","1,112.30","","-0.18%"
"2002-02-13","1,118.50","1,107.50","1,120.60","1,107.50","","0.99%"
"2002-02-12","1,107.50","1,106.20","1,112.70","1,103.00","","-0.40%"
"2002-02-11","1,111.90","1,095.40","1,112.00","1,094.70","","1.43%"
"2002-02-08","1,096.20","1,082.40","1,096.30","1,079.90","","1.48%"
"2002-02-07","1,080.20","1,083.30","1,094.00","1,078.40","","-0.30%"
"2002-02-06","1,083.50","1,091.50","1,093.60","1,077.80","","-0.60%"
"2002-02-05","1,090.00","1,088.70","1,101.00","1,082.60","","-0.40%"
"2002-02-04","1,094.40","1,118.00","1,122.20","1,092.20","","-2.48%"
"2002-02-01","1,122.20","1,127.40","1,130.20","1,118.50","","-0.71%"
"2002-01-31","1,130.20","1,117.80","1,130.20","1,113.30","","1.49%"
"2002-01-30","1,113.60","1,100.20","1,113.80","1,081.70","","1.18%"
"2002-01-29","1,100.60","1,133.80","1,137.50","1,098.70","","-2.87%"
"2002-01-28","1,133.10","1,136.30","1,138.60","1,126.70","","-0.02%"
"2002-01-25","1,133.30","1,129.30","1,138.30","1,127.80","","0.10%"
"2002-01-24","1,132.20","1,133.40","1,139.50","1,128.20","","0.35%"
"2002-01-23","1,128.20","1,122.20","1,131.90","1,117.40","","0.80%"
"2002-01-22","1,119.30","1,135.30","1,135.30","1,117.90","","-0.74%"
"2002-01-18","1,127.60","1,127.50","1,138.90","1,124.50","","-0.99%"
"2002-01-17","1,138.90","1,135.70","1,139.30","1,127.60","","1.00%"
"2002-01-16","1,127.60","1,139.20","1,146.20","1,127.50","","-1.62%"
"2002-01-15","1,146.20","1,140.80","1,148.80","1,136.90","","0.69%"
"2002-01-14","1,138.40","1,143.00","1,145.60","1,138.20","","-0.63%"
"2002-01-11","1,145.60","1,158.50","1,159.40","1,145.50","","-0.94%"
"2002-01-10","1,156.50","1,154.30","1,159.90","1,150.80","","0.12%"
"2002-01-09","1,155.10","1,163.80","1,174.30","1,151.90","","-0.48%"
"2002-01-08","1,160.70","1,165.30","1,167.60","1,157.50","","-0.36%"
"2002-01-07","1,164.90","1,174.70","1,177.00","1,163.50","","-0.65%"
"2002-01-04","1,172.50","1,171.10","1,176.50","1,163.40","","0.62%"
"2002-01-03","1,165.30","1,155.50","1,165.30","1,154.00","","0.92%"
"2002-01-02","1,154.70","1,149.00","1,154.70","1,136.20","","0.57%"
"2001-12-31","1,148.10","1,158.30","1,161.20","1,148.00","","-1.11%"
"2001-12-28","1,161.00","1,157.10","1,164.60","1,157.10","","0.34%"
"2001-12-27","1,157.10","1,149.40","1,157.10","1,149.40","","0.67%"
"2001-12-26","1,149.40","1,144.70","1,159.20","1,144.70","","0.41%"
"2001-12-24","1,144.70","1,145.00","1,147.80","1,144.60","","-0.02%"
"2001-12-21","1,144.90","1,139.90","1,147.80","1,139.90","","0.44%"
"2001-12-20","1,139.90","1,148.90","1,151.40","1,139.90","","-0.84%"
"2001-12-19","1,149.60","1,136.30","1,152.40","1,134.80","","0.59%"
"2001-12-18","1,142.90","1,134.40","1,145.10","1,134.40","","0.75%"
"2001-12-17","1,134.40","1,123.10","1,137.40","1,122.30","","1.01%"
"2001-12-14","1,123.10","1,117.90","1,128.30","1,114.50","","0.33%"
"2001-12-13","1,119.40","1,127.60","1,137.10","1,117.80","","-1.56%"
"2001-12-12","1,137.10","1,139.30","1,141.50","1,126.10","","0.03%"
"2001-12-11","1,136.80","1,139.90","1,150.90","1,134.30","","-0.27%"
"2001-12-10","1,139.90","1,152.40","1,158.30","1,139.70","","-1.59%"
"2001-12-07","1,158.30","1,162.50","1,167.10","1,152.70","","-0.75%"
"2001-12-06","1,167.10","1,168.10","1,173.30","1,164.40","","-0.27%"
"2001-12-05","1,170.30","1,151.40","1,173.60","1,143.80","","2.23%"
"2001-12-04","1,144.80","1,134.50","1,144.80","1,128.90","","1.32%"
"2001-12-03","1,129.90","1,139.50","1,139.50","1,125.80","","-0.84%"
"2001-11-30","1,139.50","1,140.00","1,143.60","1,135.90","","-0.06%"
"2001-11-29","1,140.20","1,131.00","1,140.40","1,125.50","","1.04%"
"2001-11-28","1,128.50","1,143.10","1,149.50","1,128.30","","-1.83%"
"2001-11-27","1,149.50","1,152.10","1,163.40","1,140.80","","-0.68%"
"2001-11-26","1,157.40","1,150.30","1,157.90","1,146.20","","0.62%"
"2001-11-23","1,150.30","1,137.00","1,151.00","1,135.90","","1.17%"
"2001-11-21","1,137.00","1,140.20","1,142.70","1,129.80","","-0.50%"
"2001-11-20","1,142.70","1,149.00","1,152.50","1,142.20","","-0.73%"
"2001-11-19","1,151.10","1,143.90","1,151.10","1,138.70","","1.09%"
"2001-11-16","1,138.70","1,142.20","1,143.50","1,129.90","","-0.31%"
"2001-11-15","1,142.20","1,141.20","1,146.50","1,135.10","","0.09%"
"2001-11-14","1,141.20","1,146.30","1,148.30","1,132.90","","0.18%"
"2001-11-13","1,139.10","1,118.30","1,139.10","1,118.30","","1.86%"
"2001-11-12","1,118.30","1,112.70","1,121.70","1,098.30","","-0.18%"
"2001-11-09","1,120.30","1,117.60","1,123.00","1,111.10","","0.16%"
"2001-11-08","1,118.50","1,115.80","1,135.80","1,115.40","","0.24%"
"2001-11-07","1,115.80","1,118.90","1,126.60","1,113.00","","-0.28%"
"2001-11-06","1,118.90","1,102.80","1,119.70","1,095.40","","1.46%"
"2001-11-05","1,102.80","1,087.20","1,106.70","1,087.20","","1.43%"
"2001-11-02","1,087.20","1,080.50","1,089.60","1,075.60","","0.29%"
"2001-11-01","1,084.10","1,063.10","1,085.60","1,054.30","","2.29%"
"2001-10-31","1,059.80","1,066.40","1,074.80","1,057.50","","0.00%"
"2001-10-30","1,059.80","1,078.30","1,078.30","1,053.60","","-1.72%"
"2001-10-29","1,078.30","1,099.80","1,104.60","1,078.30","","-2.38%"
"2001-10-26","1,104.60","1,096.20","1,110.60","1,094.20","","0.41%"
"2001-10-25","1,100.10","1,072.70","1,100.10","1,065.60","","1.37%"
"2001-10-24","1,085.20","1,085.20","1,090.30","1,080.00","","0.04%"
"2001-10-23","1,084.80","1,093.90","1,099.00","1,081.50","","-0.47%"
"2001-10-22","1,089.90","1,073.50","1,090.60","1,070.30","","1.53%"
"2001-10-19","1,073.50","1,066.60","1,075.50","1,057.20","","0.46%"
"2001-10-18","1,068.60","1,074.40","1,077.90","1,064.50","","-0.79%"
"2001-10-17","1,077.10","1,107.60","1,107.10","1,076.60","","-1.86%"
"2001-10-16","1,097.50","1,093.70","1,101.70","1,087.10","","0.69%"
"2001-10-15","1,090.00","1,083.40","1,091.70","1,078.20","","-0.16%"
"2001-10-12","1,091.70","1,088.40","1,097.40","1,072.20","","-0.52%"
"2001-10-11","1,097.40","1,081.00","1,099.20","1,081.00","","1.52%"
"2001-10-10","1,081.00","1,055.30","1,081.60","1,052.70","","2.29%"
"2001-10-09","1,056.80","1,062.90","1,063.40","1,053.80","","-0.53%"
"2001-10-08","1,062.40","1,060.30","1,071.40","1,056.90","","-0.84%"
"2001-10-05","1,071.40","1,069.60","1,072.30","1,053.50","","0.17%"
"2001-10-04","1,069.60","1,072.30","1,084.10","1,067.80","","-0.25%"
"2001-10-03","1,072.30","1,042.90","1,075.40","1,041.50","","2.00%"
"2001-10-02","1,051.30","1,037.60","1,051.30","1,034.50","","1.23%"
"2001-10-01","1,038.50","1,037.90","1,040.90","1,026.80","","-0.23%"
"2001-09-28","1,040.90","1,028.50","1,040.90","1,018.60","","2.19%"
"2001-09-27","1,018.60","1,007.00","1,018.90","998.20","","1.15%"
"2001-09-26","1,007.00","1,012.30","1,020.30","1,002.60","","-0.52%"
