"Date","Price","Open","High","Low","Vol.","Change %"
"2014-06-09","1,951.30","1,949.00","1,955.50","1,947.20","","0.10%"
"2014-06-06","1,949.40","1,942.40","1,949.40","1,942.40","","0.46%"
"2014-06-05","1,940.50","1,928.50","1,941.70","1,922.90","","0.65%"
"2014-06-04","1,927.90","1,923.10","1,928.60","1,918.60","","0.19%"
"2014-06-03","1,924.20","1,923.10","1,925.10","1,918.80","","-0.04%"
"2014-06-02","1,925.00","1,923.90","1,925.90","1,916.00","","0.07%"
"2014-05-30","1,923.60","1,920.30","1,924.00","1,916.60","","0.19%"
"2014-05-29","1,920.00","1,910.60","1,920.00","1,909.80","","0.53%"
"2014-05-28","1,909.80","1,911.80","1,914.50","1,907.30","","-0.11%"
"2014-05-27","1,911.90","1,902.00","1,912.30","1,902.00","","0.60%"
"2014-05-23","1,900.50","1,893.30","1,901.30","1,893.30","","0.42%"
"2014-05-22","1,892.50","1,888.20","1,896.30","1,885.40","","0.24%"
"2014-05-21","1,888.00","1,873.30","1,888.80","1,873.30","","0.81%"
"2014-05-20","1,872.80","1,884.90","1,884.90","1,868.10","","-0.65%"
"2014-05-19","1,885.10","1,876.70","1,886.00","1,872.40","","0.38%"
"2014-05-16","1,877.90","1,871.20","1,878.30","1,864.80","","0.38%"
"2014-05-15","1,870.80","1,888.20","1,888.20","1,862.40","","-0.94%"
"2014-05-14","1,888.50","1,897.10","1,897.10","1,885.80","","-0.47%"
"2014-05-13","1,897.50","1,896.80","1,902.20","1,896.10","","0.04%"
"2014-05-12","1,896.70","1,880.00","1,897.10","1,880.00","","0.97%"
"2014-05-09","1,878.50","1,875.30","1,878.60","1,867.00","","0.15%"
"2014-05-08","1,875.60","1,877.40","1,889.10","1,870.00","","-0.14%"
"2014-05-07","1,878.20","1,868.50","1,878.80","1,859.80","","0.56%"
"2014-05-06","1,867.70","1,883.70","1,883.70","1,867.70","","-0.90%"
"2014-05-05","1,884.70","1,879.50","1,885.50","1,866.80","","0.19%"
"2014-05-02","1,881.10","1,885.30","1,891.30","1,878.50","","-0.14%"
"2014-05-01","1,883.70","1,884.40","1,888.60","1,878.00","","-0.02%"
"2014-04-30","1,884.00","1,877.10","1,885.20","1,872.70","","0.30%"
"2014-04-29","1,878.30","1,870.80","1,880.60","1,870.80","","0.48%"
"2014-04-28","1,869.40","1,865.00","1,877.00","1,850.60","","0.32%"
"2014-04-25","1,863.40","1,877.70","1,877.70","1,859.70","","-0.81%"
"2014-04-24","1,878.60","1,882.00","1,884.10","1,870.20","","0.17%"
